2025-04-05 22:24:51,699 INFO:Using cached data for _extended_timing_data
2025-04-05 22:24:51,700 INFO:Using cached data for timing_app_data
2025-04-05 22:24:51,700 INFO:Processing timing data...
2025-04-05 22:24:52,631 INFO:Using cached data for car_data
2025-04-05 22:24:52,666 INFO:Using cached data for position_data
2025-04-05 22:24:53,160 INFO:Using cached data for weather_data
2025-04-05 22:24:53,161 INFO:Using cached data for race_control_messages
2025-04-05 22:24:53,175 INFO:Finished loading data for 20 drivers: ['4', '1', '16', '81', '55', '11', '63', '44', '10', '14', '27', '3', '18', '23', '31', '2', '22', '20', '77', '24']
2025-04-05 22:24:53,180 INFO:Processed Round 15: Zandvoort
2025-04-05 22:24:57,504 WARNING:No sprint data found.
2025-04-05 22:24:57,525 INFO:Loading data for Italian Grand Prix - Race [v3.5.3]
2025-04-05 22:24:57,526 INFO:Using cached data for session_info
2025-04-05 22:24:57,526 INFO:Using cached data for driver_info
2025-04-05 22:24:58,140 INFO:Using cached data for session_status_data
2025-04-05 22:24:58,141 INFO:Using cached data for lap_count
2025-04-05 22:24:58,141 INFO:Using cached data for track_status_data
2025-04-05 22:24:58,145 INFO:Using cached data for _extended_timing_data
2025-04-05 22:24:58,146 INFO:Using cached data for timing_app_data
2025-04-05 22:24:58,146 INFO:Processing timing data...
2025-04-05 22:24:59,084 INFO:Using cached data for car_data
2025-04-05 22:24:59,116 INFO:Using cached data for position_data
2025-04-05 22:24:59,551 INFO:Using cached data for weather_data
2025-04-05 22:24:59,552 INFO:Using cached data for race_control_messages
2025-04-05 22:24:59,568 INFO:Finished loading data for 20 drivers: ['16', '81', '4', '55', '44', '1', '63', '11', '23', '20', '14', '43', '3', '31', '10', '77', '27', '24', '18', '22']
2025-04-05 22:24:59,571 INFO:Processed Round 16: Monza
2025-04-05 22:25:04,570 WARNING:No sprint data found.
2025-04-05 22:25:04,588 INFO:Loading data for Azerbaijan Grand Prix - Race [v3.5.3]
2025-04-05 22:25:04,588 INFO:Using cached data for session_info
2025-04-05 22:25:04,589 INFO:Using cached data for driver_info
2025-04-05 22:25:05,189 DEBUG:Failed to parse timestamp '-1:55:43.191' in Ergastresponse.
2025-04-05 22:25:05,189 DEBUG:Failed to parse timestamp '-1:55:43.761' in Ergastresponse.
2025-04-05 22:25:05,189 DEBUG:Failed to parse timestamp '-1:50:23.073' in Ergastresponse.
2025-04-05 22:25:05,203 INFO:Using cached data for session_status_data
2025-04-05 22:25:05,204 INFO:Using cached data for lap_count
2025-04-05 22:25:05,205 INFO:Using cached data for track_status_data
2025-04-05 22:25:05,216 INFO:Using cached data for _extended_timing_data
2025-04-05 22:25:05,217 INFO:Using cached data for timing_app_data
2025-04-05 22:25:05,217 INFO:Processing timing data...
2025-04-05 22:25:06,762 INFO:Using cached data for car_data
2025-04-05 22:25:06,799 INFO:Using cached data for position_data
2025-04-05 22:25:07,272 INFO:Using cached data for weather_data
2025-04-05 22:25:07,272 INFO:Using cached data for race_control_messages
2025-04-05 22:25:07,302 INFO:Finished loading data for 20 drivers: ['81', '16', '63', '4', '1', '14', '23', '43', '44', '50', '27', '10', '3', '24', '31', '77', '11', '55', '18', '22']
2025-04-05 22:25:07,305 INFO:Processed Round 17: Baku
2025-04-05 22:25:12,555 WARNING:No sprint data found.
2025-04-05 22:25:12,576 INFO:Loading data for Singapore Grand Prix - Race [v3.5.3]
2025-04-05 22:25:12,576 INFO:Using cached data for session_info
2025-04-05 22:25:12,577 INFO:Using cached data for driver_info
2025-04-05 22:25:12,988 DEBUG:Failed to parse timestamp '-1:55:59.335' in Ergastresponse.
2025-04-05 22:25:13,001 INFO:Using cached data for session_status_data
2025-04-05 22:25:13,002 INFO:Using cached data for lap_count
2025-04-05 22:25:13,002 INFO:Using cached data for track_status_data
2025-04-05 22:25:13,011 INFO:Using cached data for _extended_timing_data
2025-04-05 22:25:13,013 INFO:Using cached data for timing_app_data
2025-04-05 22:25:13,013 INFO:Processing timing data...
2025-04-05 22:25:13,833 INFO:Using cached data for car_data
2025-04-05 22:25:13,879 INFO:Using cached data for position_data
2025-04-05 22:25:14,393 INFO:Using cached data for weather_data
2025-04-05 22:25:14,393 INFO:Using cached data for race_control_messages
2025-04-05 22:25:14,411 INFO:Finished loading data for 20 drivers: ['4', '1', '81', '63', '16', '44', '55', '14', '27', '11', '43', '22', '31', '18', '24', '77', '10', '3', '20', '23']
2025-04-05 22:25:14,414 INFO:Processed Round 18: Marina Bay
2025-04-05 22:25:20,300 INFO:Loading data for United States Grand Prix - Race [v3.5.3]
2025-04-05 22:25:20,300 INFO:Using cached data for session_info
2025-04-05 22:25:20,301 INFO:Using cached data for driver_info
2025-04-05 22:25:20,871 INFO:Using cached data for session_status_data
2025-04-05 22:25:20,872 INFO:Using cached data for lap_count
2025-04-05 22:25:20,872 INFO:Using cached data for track_status_data
2025-04-05 22:25:20,877 INFO:Using cached data for _extended_timing_data
2025-04-05 22:25:20,878 INFO:Using cached data for timing_app_data
2025-04-05 22:25:20,878 INFO:Processing timing data...
2025-04-05 22:25:21,645 INFO:Using cached data for car_data
2025-04-05 22:25:21,692 INFO:Using cached data for position_data
2025-04-05 22:25:22,202 INFO:Using cached data for weather_data
2025-04-05 22:25:22,203 INFO:Using cached data for race_control_messages
2025-04-05 22:25:22,237 INFO:Finished loading data for 20 drivers: ['16', '55', '1', '4', '81', '63', '11', '27', '30', '43', '20', '10', '14', '22', '18', '23', '77', '31', '24', '44']
2025-04-05 22:25:22,240 INFO:Processed Round 19: Austin
2025-04-05 22:25:27,838 WARNING:No sprint data found.
2025-04-05 22:25:27,859 INFO:Loading data for Mexico City Grand Prix - Race [v3.5.3]
2025-04-05 22:25:27,859 INFO:Using cached data for session_info
2025-04-05 22:25:27,860 INFO:Using cached data for driver_info
2025-04-05 22:25:28,552 INFO:Using cached data for session_status_data
2025-04-05 22:25:28,552 INFO:Using cached data for lap_count
2025-04-05 22:25:28,553 INFO:Using cached data for track_status_data
2025-04-05 22:25:28,561 INFO:Using cached data for _extended_timing_data
2025-04-05 22:25:28,562 INFO:Using cached data for timing_app_data
2025-04-05 22:25:28,562 INFO:Processing timing data...
2025-04-05 22:25:29,533 INFO:Using cached data for car_data
2025-04-05 22:25:29,582 INFO:Using cached data for position_data
2025-04-05 22:25:30,104 INFO:Using cached data for weather_data
2025-04-05 22:25:30,104 INFO:Using cached data for race_control_messages
2025-04-05 22:25:30,121 INFO:Finished loading data for 20 drivers: ['55', '4', '16', '44', '63', '1', '20', '81', '27', '10', '18', '43', '31', '77', '24', '30', '11', '14', '23', '22']
2025-04-05 22:25:30,125 INFO:Processed Round 20: Mexico City
2025-04-05 22:25:35,797 INFO:Loading data for São Paulo Grand Prix - Race [v3.5.3]
2025-04-05 22:25:35,797 INFO:Using cached data for session_info
2025-04-05 22:25:35,798 INFO:Using cached data for driver_info
2025-04-05 22:25:36,537 INFO:Using cached data for session_status_data
2025-04-05 22:25:36,538 INFO:Using cached data for lap_count
2025-04-05 22:25:36,538 INFO:Using cached data for track_status_data
2025-04-05 22:25:36,543 INFO:Using cached data for _extended_timing_data
2025-04-05 22:25:36,544 INFO:Using cached data for timing_app_data
2025-04-05 22:25:36,544 INFO:Processing timing data...
2025-04-05 22:25:36,798 WARNING:No lap data for driver 23
2025-04-05 22:25:36,901 WARNING:Failed to perform lap accuracy check - all laps marked as inaccurate (driver 23)
2025-04-05 22:25:37,492 INFO:Using cached data for car_data
2025-04-05 22:25:37,544 INFO:Using cached data for position_data
2025-04-05 22:25:38,172 INFO:Using cached data for weather_data
2025-04-05 22:25:38,173 INFO:Using cached data for race_control_messages
2025-04-05 22:25:38,207 INFO:Finished loading data for 20 drivers: ['1', '31', '10', '63', '16', '4', '22', '81', '30', '44', '11', '50', '77', '14', '24', '55', '43', '23', '18', '27']
2025-04-05 22:25:38,210 INFO:Processed Round 21: Sao Paulo
2025-04-05 22:25:43,583 WARNING:No sprint data found.
2025-04-05 22:25:43,603 INFO:Loading data for Las Vegas Grand Prix - Race [v3.5.3]
2025-04-05 22:25:43,604 INFO:Using cached data for session_info
2025-04-05 22:25:43,604 INFO:Using cached data for driver_info
2025-04-05 22:25:44,227 INFO:Using cached data for session_status_data
2025-04-05 22:25:44,227 INFO:Using cached data for lap_count
2025-04-05 22:25:44,228 INFO:Using cached data for track_status_data
2025-04-05 22:25:44,236 INFO:Using cached data for _extended_timing_data
2025-04-05 22:25:44,237 INFO:Using cached data for timing_app_data
2025-04-05 22:25:44,237 INFO:Processing timing data...
2025-04-05 22:25:44,472 WARNING:Driver 63: Lap timing integrity check failed for 2 lap(s)
2025-04-05 22:25:44,475 WARNING:Driver 44: Lap timing integrity check failed for 1 lap(s)
2025-04-05 22:25:44,477 WARNING:Driver 55: Lap timing integrity check failed for 1 lap(s)
2025-04-05 22:25:44,480 WARNING:Driver 16: Lap timing integrity check failed for 2 lap(s)
2025-04-05 22:25:44,483 WARNING:Driver  1: Lap timing integrity check failed for 1 lap(s)
2025-04-05 22:25:44,485 WARNING:Driver  4: Lap timing integrity check failed for 1 lap(s)
2025-04-05 22:25:44,488 WARNING:Driver 81: Lap timing integrity check failed for 1 lap(s)
2025-04-05 22:25:44,511 WARNING:Driver 30: Lap timing integrity check failed for 2 lap(s)
2025-04-05 22:25:44,516 WARNING:Driver 77: Lap timing integrity check failed for 2 lap(s)
2025-04-05 22:25:45,162 INFO:Using cached data for car_data
2025-04-05 22:25:45,202 INFO:Using cached data for position_data
2025-04-05 22:25:45,674 INFO:Using cached data for weather_data
2025-04-05 22:25:45,675 INFO:Using cached data for race_control_messages
2025-04-05 22:25:45,676 WARNING:Driver 63 completed the race distance 00:00.427000 before the recorded end of the session.
2025-04-05 22:25:45,689 INFO:Finished loading data for 20 drivers: ['63', '44', '55', '16', '1', '4', '81', '27', '22', '11', '14', '20', '24', '43', '18', '30', '31', '77', '23', '10']
2025-04-05 22:25:45,692 INFO:Processed Round 22: Las Vegas
2025-04-05 22:25:50,365 INFO:Loading data for Qatar Grand Prix - Race [v3.5.3]
2025-04-05 22:25:50,365 INFO:Using cached data for session_info
2025-04-05 22:25:50,366 INFO:Using cached data for driver_info
2025-04-05 22:25:50,975 INFO:Using cached data for session_status_data
2025-04-05 22:25:50,976 INFO:Using cached data for lap_count
2025-04-05 22:25:50,976 INFO:Using cached data for track_status_data
2025-04-05 22:25:50,985 INFO:Using cached data for _extended_timing_data
2025-04-05 22:25:50,986 INFO:Using cached data for timing_app_data
2025-04-05 22:25:50,986 INFO:Processing timing data...
2025-04-05 22:25:52,232 INFO:Using cached data for car_data
2025-04-05 22:25:52,307 INFO:Using cached data for position_data
2025-04-05 22:25:52,814 INFO:Using cached data for weather_data
2025-04-05 22:25:52,815 INFO:Using cached data for race_control_messages
2025-04-05 22:25:52,853 INFO:Finished loading data for 20 drivers: ['1', '16', '81', '63', '10', '55', '14', '24', '20', '4', '77', '44', '22', '30', '23', '27', '11', '18', '43', '31']
2025-04-05 22:25:52,857 INFO:Processed Round 23: Lusail
2025-04-05 22:25:58,637 WARNING:No sprint data found.
2025-04-05 22:25:58,658 INFO:Loading data for Abu Dhabi Grand Prix - Race [v3.5.3]
2025-04-05 22:25:58,659 INFO:Using cached data for session_info
